Anzahl von Prozessen;1. Berechnung [s];2. Berechnung [s];3. Berechnung [s];4. Berechnung [s];5. Berechnung [s];6. Berechnung [s];7. Berechnung [s];8. Berechnung [s];9. Berechnung [s];10. Berechnung [s];11. Berechnung [s];12. Berechnung [s];13. Berechnung [s];14. Berechnung [s];15. Berechnung [s];16. Berechnung [s];17. Berechnung [s];18. Berechnung [s];19. Berechnung [s];20. Berechnung [s];21. Berechnung [s];22. Berechnung [s];23. Berechnung [s];24. Berechnung [s];25. Berechnung [s];26. Berechnung [s];27. Berechnung [s];28. Berechnung [s];29. Berechnung [s];30. Berechnung [s];31. Berechnung [s];32. Berechnung [s];33. Berechnung [s];34. Berechnung [s];35. Berechnung [s];36. Berechnung [s];37. Berechnung [s];38. Berechnung [s];39. Berechnung [s];40. Berechnung [s];41. Berechnung [s];42. Berechnung [s];43. Berechnung [s];44. Berechnung [s];45. Berechnung [s];46. Berechnung [s];47. Berechnung [s];48. Berechnung [s];49. Berechnung [s];50. Berechnung [s];Durchschnittswert [s]
1;14.540199;14.967667;15.000085;13.714784;14.539217;14.780044;14.404951;14.453494;14.084074;14.449911;12.875005;14.724303;14.691591;15.109609;14.006582;14.334664;14.658410;14.272362;14.235091;13.295508;13.368963;15.911070;12.857024;12.981454;14.739538;13.961899;13.890329;13.742058;14.090489;13.286950;12.436648;13.245524;13.704073;14.477117;13.676895;13.922680;14.652266;15.139446;16.121896;16.091505;16.183009;15.856399;14.947620;14.620689;14.895397;15.060304;17.162464;16.918942;16.446643;14.879972;14.528136
2;11.881352;11.924523;
